Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3
331.0159998,1293,-69.18833626,-128.9639137,285.3665558,-3.95E-06,-664.4297583,-3.95E-06,229.3771474,-0.000944682,-49.6606194,3.727344808,-56.40093745,-3.95E-06,141.1924503,-0.052843957,-3.95E-06,-3.95E-06,0.003609903,0.001399746,0.010749266
331.0239998,1293,53.19887852,-15.54586438,-177.1043924,-3.97E-06,-1039.381455,-3.97E-06,-134.975828,-0.000942911,-13.88347408,-40.0755358,240.5048957,-3.97E-06,28.95896183,-0.052702565,-3.97E-06,-3.97E-06,0.003428295,0.002402783,0.012260237
331.0319998,1293,-31.01363874,-62.30870933,-49.41745096,-3.99E-06,-1020.685591,-3.99E-06,45.96043326,-0.000941123,49.23799242,-0.718051572,-486.5272363,-3.99E-06,27.47496875,-0.052560385,-3.99E-06,-3.99E-06,0.001759267,0.003455411,0.009413111
331.0399998,1293,-7.932286689,-79.26951611,199.5974228,-4.01E-06,-647.3696166,-4.01E-06,99.67760005,-0.000939319,-81.65972081,1.990917174,366.320879,-4.01E-06,59.72757705,-0.052417424,-4.01E-06,-4.01E-06,-0.001089681,0.006321935,0.00668926
331.0479998,1293,24.8185453,-20.25272261,-355.0372621,-4.04E-06,-1252.330816,-4.04E-06,-194.1796003,-0.000937497,52.6069275,-22.92956219,-300.3046378,-4.04E-06,-112.6317045,-0.052273689,-4.04E-06,-4.04E-06,-0.000797309,0.006179405,0.00730748
331.0559998,1293,-65.45417489,-104.6620708,277.4699958,-4.06E-06,-628.4967663,-4.06E-06,209.4179753,-0.000935659,-53.8100051,16.7129027,-88.67795082,-4.06E-06,-47.47719037,-0.052129187,-4.06E-06,-4.06E-06,-3.82E-05,0.004990113,0.007300284
331.0639998,1293,60.30975035,-3.418251245,-180.0894081,-4.08E-06,-1021.517147,-4.08E-06,-163.8519142,-0.000933804,-0.792069691,-0.7880181,227.1800471,-4.08E-06,-143.8577045,-0.051983924,-4.08E-06,-4.08E-06,-0.0008792,0.006073754,0.00698404
331.0719998,1293,-32.9717333,-59.34176507,-61.142255,-4.10E-06,-1010.145538,-4.10E-06,34.90755076,-0.000931933,60.57232035,26.84897121,-508.0078535,-4.10E-06,-155.4156948,-0.051837906,-4.10E-06,-4.10E-06,-0.001217296,0.001849586,0.00704695
331.0799998,1293,-14.45352102,-61.8617356,209.3786681,-4.13E-06,-614.6065382,-4.13E-06,111.1320034,-0.000930045,-68.77414046,8.58448444,352.5997271,-4.13E-06,-114.8360983,-0.05169114,-4.13E-06,-4.13E-06,-0.002693974,-0.003658998,0.006963911
331.0879998,1293,24.75014212,-8.370812768,-358.1880511,-4.15E-06,-1234.098254,-4.15E-06,-198.5927331,-0.000928141,66.29335399,-13.33267559,-290.8240803,-4.15E-06,-224.4676771,-0.051543634,-4.15E-06,-4.15E-06,-0.002712403,-0.002741423,0.006796411
331.0959998,1293,-61.76568523,-95.98899984,270.7789341,-4.17E-06,-607.7393717,-4.17E-06,217.1570862,-0.000926221,-52.40011277,23.71815733,-102.5398684,-4.17E-06,-118.5507283,-0.051395392,-4.17E-06,-4.17E-06,-0.001995728,-0.001755257,0.006828702
331.1039998,1293,51.66754241,6.07236928,-175.2910282,-4.19E-06,-975.2976803,-4.19E-06,-143.9435147,-0.000924286,-5.674345284,-9.875178299,230.6371699,-4.19E-06,-186.262627,-0.051246422,-4.19E-06,-4.19E-06,-0.002664146,-0.00294922,0.006669822
331.1119998,1293,-52.56194517,-73.75403459,-79.69813156,-4.21E-06,-989.8915586,-4.21E-06,35.01763852,-0.000922334,51.52086792,7.835041861,-521.6415738,-4.21E-06,-171.4672116,-0.051096731,-4.21E-06,-4.21E-06,0.000372916,-0.003046324,0.007481587
331.1199998,1293,-14.93901584,-67.59662424,210.4763176,-4.23E-06,-584.3147341,-4.23E-06,125.5101877,-0.000920366,-87.34550732,-8.156442091,341.4945375,-4.23E-06,-109.1137313,-0.050946325,-4.23E-06,-4.23E-06,0.004490114,-0.004543215,0.008813159
331.1279998,1293,38.63862633,5.805585675,-355.9542573,-4.25E-06,-1199.757535,-4.25E-06,-182.1796037,-0.000918383,65.30940049,-22.08377969,-272.1137189,-4.25E-06,-189.5610265,-0.05079521,-4.25E-06,-4.25E-06,0.003821916,-0.004651347,0.00851066
331.1359998,1293,-67.34102984,-107.1732124,270.0749242,-4.27E-06,-570.3026401,-4.27E-06,235.4624854,-0.000916384,-46.38347546,18.51788651,-100.1158716,-4.27E-06,-79.73256915,-0.050643393,-4.27E-06,-4.27E-06,0.002982859,-0.003773326,0.008106412
331.1439998,1293,41.1574097,-6.992290147,-160.0482281,-4.29E-06,-904.4115472,-4.29E-06,-122.088468,-0.00091437,-17.72388923,-20.50722554,255.7343708,-4.29E-06,-160.8878047,-0.050490881,-4.29E-06,-4.29E-06,0.003912467,-0.004550533,0.008373351
331.1519998,1293,-59.31643493,-71.64475371,-81.58897441,-4.31E-06,-919.5189073,-4.31E-06,36.11520516,-0.00091234,37.82318567,-7.707154915,-511.9047165,-4.31E-06,-141.3724243,-0.050337679,-4.31E-06,-4.31E-06,0.005857013,-0.001441182,0.00546557
331.1599998,1293,-12.46063047,-76.77953018,411.0806952,-4.33E-06,-244.9767159,-4.33E-06,186.5934557,-0.000910295,-184.1672931,-23.41927708,837.9254467,-4.33E-06,-50.71802317,-0.050183796,-4.33E-06,-4.33E-06,0.010088046,0.002692295,0.00124039
331.1679998,1293,91.27522019,30.06090536,-193.9128189,-4.35E-06,-830.0742079,-4.35E-06,-218.7377067,-0.000908235,-70.11192532,-51.97918121,686.3354455,-4.35E-06,-157.892096,-0.050029236,-4.35E-06,-4.35E-06,0.009748255,0.001991649,0.001772268
331.1759998,1293,-33.90183295,-74.39004837,190.0522116,-4.37E-06,-523.9408404,-4.37E-06,120.2024033,-0.00090616,-81.26889403,-16.10214544,217.6178387,-4.37E-06,-87.35622748,-0.049874007,-4.37E-06,-4.37E-06,0.008188013,0.001224487,0.002668493
331.1839998,1293,36.22176406,-8.005676231,-93.61495336,-4.39E-06,-771.7287005,-4.39E-06,-93.38126629,-0.00090407,-45.98327608,-36.53299201,309.8414562,-4.39E-06,-127.9106258,-0.049718115,-4.39E-06,-4.39E-06,0.009622211,0.002116296,0.001557283
331.1919998,1293,-27.39392257,-36.80945768,-212.4004711,-4.41E-06,-1020.60445,-4.41E-06,-43.79217012,-0.000901966,76.21216419,-8.66584505,-613.0247825,-4.41E-06,-124.2151412,-0.049561567,-4.41E-06,-4.41E-06,0.008567861,0.001524028,0.002205834
331.1999998,1293,-36.72265398,-78.64429065,257.4169766,-4.43E-06,-460.2881084,-4.43E-06,178.7315056,-0.000899846,-75.09484498,5.470273905,198.8161887,-4.43E-06,-28.91566793,-0.049404368,-4.43E-06,-4.43E-06,0.008630087,0.001587051,0.002055531
331.2079998,1293,34.54160011,3.504779797,-294.8314745,-4.45E-06,-995.7609475,-4.45E-06,-172.4609563,-0.000897712,29.69107485,-28.8929889,-0.183221192,-4.45E-06,-137.4024943,-0.049246526,-4.45E-06,-4.45E-06,0.008881095,0.001795978,0.001776233
331.2159998,1293,-91.67198978,-97.13260737,51.19137212,-4.47E-06,-715.384927,-4.47E-06,131.8648217,-0.000895564,10.33399189,-12.16834107,-474.4377011,-4.47E-06,-85.30597107,-0.049088047,-4.47E-06,-4.47E-06,0.008170085,0.002258581,-0.001266162
331.2239998,1293,-2.3022532,-46.22044509,83.9001223,-4.49E-06,-550.4499323,-4.49E-06,27.42176978,-0.000893401,-97.53419492,-33.47481185,363.2315348,-4.49E-06,-84.37528127,-0.048928937,-4.49E-06,-4.49E-06,0.008595756,0.003939424,-0.007222401
331.2319998,1293,6.985246008,-9.641363311,-311.1285651,-4.50E-06,-1033.192471,-4.50E-06,-134.5757461,-0.000891224,54.63933619,-21.3679067,-401.9369369,-4.50E-06,-140.3338528,-0.048769203,-4.50E-06,-4.50E-06,0.008151354,0.003547296,-0.006296111
331.2399998,1293,-59.62741924,-83.33659483,241.1971764,-4.52E-06,-461.2488811,-4.52E-06,203.18023,-0.000889033,-58.7561123,0.507220751,-37.45842086,-4.52E-06,-24.67772189,-0.048608852,-4.52E-06,-4.52E-06,0.008122913,0.003168074,-0.004848672
331.2479998,1293,39.5944808,6.916741567,-188.0540032,-4.54E-06,-828.7566512,-4.54E-06,-120.4936206,-0.000886828,-16.52725772,-36.98273375,162.526854,-4.54E-06,-105.5948616,-0.048447888,-4.54E-06,-4.54E-06,0.008109017,0.003599563,-0.006470704
