Time:125Hz,Epoch,FP1,FP2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4,Aux1,Aux2,Aux3,Event Id
815.9679994,3187,-28.65711978,3.782488632,49.2491882,28.97284336,25.49678133,-24.55423458,211.3388318,304.3026225,-36.56371029,36.32467026,12.4156824,-2.217518623,0,8.53820984,-207.344209,0,-0.005052279,-0.003304693,-0.000983377,
815.9759994,3187,126.0890349,46.05695729,-0.908061122,-1.478449832,-34.94818915,27.28088757,-147.9828888,-161.5328348,220.1269092,27.58640866,9.09115861,128.5265625,0,101.0112184,348.3188125,0,-0.004577317,-0.002683832,-0.000880039,
815.9839994,3187,-112.3219291,5.677740816,-2.814790615,41.92913582,23.56666847,27.74030344,66.91353898,71.00194932,-277.5416821,-10.65840314,44.33475499,-137.7577285,0,-124.05309,-435.6880945,0,-0.003970335,-0.001236679,-0.000962537,
815.9919994,3187,114.2684058,27.07777837,44.80308128,-6.496320583,3.803392014,-29.41358968,75.04168033,150.1071167,270.650837,53.60125364,-12.85326688,161.0433552,0,156.968797,281.2156948,0,-0.004593857,-0.002821965,-0.000861117,
815.9999994,3187,-20.23994467,21.81556512,-39.44405545,11.9440014,-8.052517185,48.65825518,-159.7229156,-219.1213245,-119.7200413,-25.62891361,36.73705524,-75.53961962,0,-78.63320204,-98.39740729,0,-0.004965746,0.001593197,-0.00086828,
816.0079994,3187,-48.64283255,-20.74283525,38.75360269,2.506810211,30.62787704,-36.0555292,208.7755478,289.9853815,-50.98743759,12.61572666,0.449811884,-18.41243079,0,-9.86782886,-206.1873244,0,-0.006398073,0.007035769,-0.000861684,
816.0159994,3187,113.755981,24.32605244,-16.27863144,-28.82054335,-16.57982523,16.7787779,-159.5681941,-176.7443949,219.6521768,0.386660774,-5.57429204,99.05364813,0,91.11862699,362.0423516,0,-0.006305131,0.005903639,-0.00079709,
816.0239994,3187,-129.5198223,-21.86551759,-16.01924302,17.85991697,39.18166668,9.06895326,56.55083799,52.9363682,-282.0204316,-36.02737721,35.32707697,-179.2529584,0,-132.1526923,-440.5683454,0,-0.005623089,0.005064161,-0.000823186,
816.0319994,3187,96.03445996,4.212930615,39.51042694,-17.67849904,14.62698496,-43.18675466,81.35714592,156.12402,260.2272578,34.23867472,-20.91638795,132.9399564,0,148.8458511,271.9002119,0,-0.006172771,0.006036616,-0.000764261,
816.0399994,3187,-26.38039948,15.47460286,-42.83286589,12.47873098,5.384047896,53.41901264,-166.8547784,-217.943754,-123.2476629,-28.54108819,31.59947496,-80.45967981,0,-80.06302366,-94.70081495,0,-0.004849345,0.004436941,0.000957199,
